Entity,Code,Day,total_vaccinations_per_hundred
North America,,2023-10-13,191.9
North America,,2023-10-14,191.9
North America,,2023-10-15,191.9
North America,,2023-10-16,191.9
North America,,2023-10-17,191.9
North America,,2023-10-18,191.9
North America,,2023-10-19,191.9
North America,,2023-10-20,191.9
North America,,2023-10-21,191.9
North America,,2023-10-22,191.9
North America,,2023-10-23,191.9
North America,,2023-10-24,191.9
North America,,2023-10-25,191.9
North America,,2023-10-26,191.9
North America,,2023-10-27,191.9
North America,,2023-10-28,191.9
North America,,2023-10-29,191.9
North America,,2023-10-30,191.9
North America,,2023-10-31,191.9
North America,,2023-11-01,191.9
North America,,2023-11-02,191.9
North America,,2023-11-03,191.9
North America,,2023-11-04,191.9
North America,,2023-11-05,191.9
North America,,2023-11-06,191.9
North America,,2023-11-07,191.9
North America,,2023-11-08,191.9
North America,,2023-11-09,191.9
North America,,2023-11-10,191.9
North America,,2023-11-11,191.9
North America,,2023-11-12,191.9
North America,,2023-11-13,191.9
North America,,2023-11-14,191.9
North America,,2023-11-15,191.9
North America,,2023-11-16,191.9
North America,,2023-11-17,191.9
North America,,2023-11-18,191.9
North America,,2023-11-19,191.9
North America,,2023-11-20,191.9
North America,,2023-11-21,191.9
North America,,2023-11-22,191.9
North America,,2023-11-23,191.9
North America,,2023-11-24,191.9
North America,,2023-11-25,191.9
North America,,2023-11-26,191.9
North America,,2023-11-27,191.9
North America,,2023-11-28,191.9
North America,,2023-11-29,191.9
North America,,2023-11-30,191.9
North America,,2023-12-01,191.9
North America,,2023-12-02,191.9
North America,,2023-12-03,191.91
North America,,2023-12-04,191.91
North America,,2023-12-05,191.91
North America,,2023-12-06,191.91
North America,,2023-12-07,191.91
North America,,2023-12-08,191.91
North America,,2023-12-09,191.91
North America,,2023-12-10,191.91
North America,,2023-12-11,191.91
North America,,2023-12-12,191.91
North America,,2023-12-13,191.91
North America,,2023-12-14,191.91
North America,,2023-12-15,191.91
North America,,2023-12-16,191.91
North America,,2023-12-17,191.91
North America,,2023-12-18,191.91
North America,,2023-12-19,191.91
North America,,2023-12-20,191.91
North America,,2023-12-21,191.91
North America,,2023-12-22,191.91
North America,,2023-12-23,191.91
North America,,2023-12-24,191.91
North America,,2023-12-25,191.91
North America,,2023-12-26,191.91
North America,,2023-12-27,191.91
North America,,2023-12-28,191.91
North Macedonia,MKD,2021-02-16,0
North Macedonia,MKD,2021-03-16,0.25
North Macedonia,MKD,2021-03-31,0.37
North Macedonia,MKD,2021-04-02,0.4
North Macedonia,MKD,2021-04-03,0.43
North Macedonia,MKD,2021-04-05,0.58
North Macedonia,MKD,2021-04-07,0.74
North Macedonia,MKD,2021-04-08,0.87
North Macedonia,MKD,2021-04-09,1.02
North Macedonia,MKD,2021-04-10,1.15
North Macedonia,MKD,2021-04-12,1.24
North Macedonia,MKD,2021-04-13,1.4
North Macedonia,MKD,2021-04-14,1.5
North Macedonia,MKD,2021-04-16,1.84
North Macedonia,MKD,2021-04-18,1.86
North Macedonia,MKD,2021-04-19,1.98
North Macedonia,MKD,2021-04-21,2.06
North Macedonia,MKD,2021-04-22,2.15
North Macedonia,MKD,2021-04-24,2.38
North Macedonia,MKD,2021-04-25,2.48
North Macedonia,MKD,2021-04-26,2.54
North Macedonia,MKD,2021-04-27,2.67
North Macedonia,MKD,2021-04-30,2.94
North Macedonia,MKD,2021-05-04,3.16
North Macedonia,MKD,2021-05-05,3.54
North Macedonia,MKD,2021-05-08,4.63
North Macedonia,MKD,2021-05-09,5.16
North Macedonia,MKD,2021-05-10,6.93
North Macedonia,MKD,2021-05-11,7.66
North Macedonia,MKD,2021-05-12,8.38
North Macedonia,MKD,2021-05-15,9.71
North Macedonia,MKD,2021-05-18,9.9
North Macedonia,MKD,2021-05-19,10.51
North Macedonia,MKD,2021-05-20,11.1
North Macedonia,MKD,2021-05-21,11.68
North Macedonia,MKD,2021-05-22,12.19
North Macedonia,MKD,2021-05-23,12.4
North Macedonia,MKD,2021-05-26,12.76
North Macedonia,MKD,2021-05-27,13.31
North Macedonia,MKD,2021-05-28,13.89
North Macedonia,MKD,2021-05-29,14.56
North Macedonia,MKD,2021-05-31,15.08
North Macedonia,MKD,2021-06-01,15.81
North Macedonia,MKD,2021-06-02,16.57
North Macedonia,MKD,2021-06-03,17.32
North Macedonia,MKD,2021-06-04,17.66
North Macedonia,MKD,2021-06-05,18.36
North Macedonia,MKD,2021-06-06,19.1
North Macedonia,MKD,2021-06-08,19.62
North Macedonia,MKD,2021-06-09,20.1
North Macedonia,MKD,2021-06-10,20.59
North Macedonia,MKD,2021-06-11,21.16
North Macedonia,MKD,2021-06-14,21.61
North Macedonia,MKD,2021-06-15,21.88
North Macedonia,MKD,2021-06-16,22.09
North Macedonia,MKD,2021-06-17,22.63
North Macedonia,MKD,2021-06-21,23.03
North Macedonia,MKD,2021-06-22,23.31
North Macedonia,MKD,2021-06-23,23.64
North Macedonia,MKD,2021-06-24,23.95
North Macedonia,MKD,2021-06-26,24.38
North Macedonia,MKD,2021-06-29,25.29
North Macedonia,MKD,2021-06-30,25.92
North Macedonia,MKD,2021-07-01,26.62
North Macedonia,MKD,2021-07-02,27.33
North Macedonia,MKD,2021-07-03,28.02
North Macedonia,MKD,2021-07-05,29.29
North Macedonia,MKD,2021-07-06,29.99
North Macedonia,MKD,2021-07-07,30.61
North Macedonia,MKD,2021-07-08,31.17
North Macedonia,MKD,2021-07-09,31.64
North Macedonia,MKD,2021-07-12,32.32
North Macedonia,MKD,2021-07-13,32.8
North Macedonia,MKD,2021-07-14,33.44
North Macedonia,MKD,2021-07-15,34.06
North Macedonia,MKD,2021-07-16,34.67
North Macedonia,MKD,2021-07-21,36.35
North Macedonia,MKD,2021-07-22,38.22
North Macedonia,MKD,2021-07-23,39.09
North Macedonia,MKD,2021-07-26,40.47
North Macedonia,MKD,2021-07-27,41.19
North Macedonia,MKD,2021-07-29,41.95
North Macedonia,MKD,2021-07-30,42.58
North Macedonia,MKD,2021-07-31,43.21
North Macedonia,MKD,2021-08-03,43.96
North Macedonia,MKD,2021-08-04,44.55
North Macedonia,MKD,2021-08-05,45.12
North Macedonia,MKD,2021-08-06,45.79
North Macedonia,MKD,2021-08-09,46.94
North Macedonia,MKD,2021-08-10,47.71
North Macedonia,MKD,2021-08-11,48.56
North Macedonia,MKD,2021-08-12,49.37
North Macedonia,MKD,2021-08-14,50.54
North Macedonia,MKD,2021-08-16,51.54
North Macedonia,MKD,2021-08-17,52.44
North Macedonia,MKD,2021-08-18,53.3
North Macedonia,MKD,2021-08-19,54.18
North Macedonia,MKD,2021-08-20,55.04
North Macedonia,MKD,2021-08-23,56.26
North Macedonia,MKD,2021-08-25,56.99
North Macedonia,MKD,2021-08-26,57.68
North Macedonia,MKD,2021-08-27,58.29
North Macedonia,MKD,2021-08-28,58.95
North Macedonia,MKD,2021-08-31,59.88
North Macedonia,MKD,2021-09-01,60.55
North Macedonia,MKD,2021-09-02,61.15
North Macedonia,MKD,2021-09-08,63.36
North Macedonia,MKD,2021-09-10,64.87
North Macedonia,MKD,2021-09-11,66.01
North Macedonia,MKD,2021-09-13,66.76
North Macedonia,MKD,2021-09-15,67.43
North Macedonia,MKD,2021-09-17,68.56
North Macedonia,MKD,2021-09-21,69.99
North Macedonia,MKD,2021-09-22,70.43
North Macedonia,MKD,2021-09-23,70.8
North Macedonia,MKD,2021-09-25,71.44
North Macedonia,MKD,2021-09-28,71.91
North Macedonia,MKD,2021-09-29,72.16
North Macedonia,MKD,2021-09-30,72.31
North Macedonia,MKD,2021-10-01,72.51
North Macedonia,MKD,2021-10-05,73.06
North Macedonia,MKD,2021-10-06,73.25
North Macedonia,MKD,2021-10-08,73.56
North Macedonia,MKD,2021-10-10,73.77
North Macedonia,MKD,2021-10-14,74.24
North Macedonia,MKD,2021-10-15,74.37
North Macedonia,MKD,2021-10-18,74.54
North Macedonia,MKD,2021-10-19,74.7
North Macedonia,MKD,2021-10-20,74.82
North Macedonia,MKD,2021-10-21,74.95
North Macedonia,MKD,2021-10-22,75.19
North Macedonia,MKD,2021-10-26,75.9
North Macedonia,MKD,2021-10-28,76.47
North Macedonia,MKD,2021-10-29,76.71
North Macedonia,MKD,2021-11-01,76.98
North Macedonia,MKD,2021-11-03,77.42
North Macedonia,MKD,2021-11-04,77.6
North Macedonia,MKD,2021-11-08,78.01
North Macedonia,MKD,2021-11-15,79.19
North Macedonia,MKD,2021-11-17,79.59
North Macedonia,MKD,2021-11-26,80.93
North Macedonia,MKD,2021-12-12,82.38
North Macedonia,MKD,2021-12-19,83.17
North Macedonia,MKD,2021-12-26,83.83
North Macedonia,MKD,2022-01-16,85.45
North Macedonia,MKD,2022-01-30,86.2
North Macedonia,MKD,2022-02-06,86.53
North Macedonia,MKD,2022-02-13,86.84
North Macedonia,MKD,2022-02-20,87.08
North Macedonia,MKD,2022-02-27,87.24
North Macedonia,MKD,2022-03-06,87.39
North Macedonia,MKD,2022-03-20,87.72
North Macedonia,MKD,2022-03-27,87.85
North Macedonia,MKD,2022-04-03,87.97
North Macedonia,MKD,2022-06-05,88.07
North Macedonia,MKD,2022-06-19,88.36
North Macedonia,MKD,2022-06-26,88.37
North Macedonia,MKD,2022-07-03,88.38
North Macedonia,MKD,2022-07-24,88.66
North Macedonia,MKD,2022-07-31,88.73
North Macedonia,MKD,2022-08-21,88.86
North Macedonia,MKD,2022-09-04,88.89
North Macedonia,MKD,2022-09-11,88.9
North Macedonia,MKD,2022-09-25,88.92
North Macedonia,MKD,2022-10-09,88.94
North Macedonia,MKD,2022-10-16,88.94
North Macedonia,MKD,2022-11-06,88.95
North Macedonia,MKD,2022-11-27,88.96
North Macedonia,MKD,2022-12-11,88.97
North Macedonia,MKD,2023-01-01,88.97
North Macedonia,MKD,2023-01-08,88.97
North Macedonia,MKD,2023-05-07,88.98
Northern Cyprus,OWID_CYN,2021-01-14,0
Northern Cyprus,OWID_CYN,2021-01-19,1.3
Northern Cyprus,OWID_CYN,2021-01-22,2.87
Northern Cyprus,OWID_CYN,2021-03-25,25.59
Northern Cyprus,OWID_CYN,2021-04-14,27.42
Northern Cyprus,OWID_CYN,2021-04-19,28.04
Northern Cyprus,OWID_CYN,2021-04-23,28.6
Northern Cyprus,OWID_CYN,2021-05-08,31.83
Northern Cyprus,OWID_CYN,2021-05-10,32.02
Northern Cyprus,OWID_CYN,2021-05-11,32.34
Northern Cyprus,OWID_CYN,2021-05-14,32.4
Northern Cyprus,OWID_CYN,2021-05-17,32.59
Northern Cyprus,OWID_CYN,2021-05-19,32.72
Northern Cyprus,OWID_CYN,2021-05-22,33.09
Northern Cyprus,OWID_CYN,2021-05-24,33.12
Northern Cyprus,OWID_CYN,2021-05-25,33.33
Northern Cyprus,OWID_CYN,2021-05-27,33.89
Northern Cyprus,OWID_CYN,2021-06-27,50.88
Northern Cyprus,OWID_CYN,2021-08-15,79.11
Northern Cyprus,OWID_CYN,2021-09-26,128.31
Northern Cyprus,OWID_CYN,2021-10-22,142.64
Northern Cyprus,OWID_CYN,2021-10-29,144.05
Northern Cyprus,OWID_CYN,2021-11-05,145.46
Northern Cyprus,OWID_CYN,2021-11-12,147.31
Northern Cyprus,OWID_CYN,2021-11-19,150.28
Northern Cyprus,OWID_CYN,2021-11-26,161.27
Northern Cyprus,OWID_CYN,2022-12-04,225.04
Northern Ireland,,2021-01-10,4.85
Northern Ireland,,2021-01-11,5.25
Northern Ireland,,2021-01-12,5.76
Northern Ireland,,2021-01-13,6.42
Northern Ireland,,2021-01-14,7.06
Northern Ireland,,2021-01-15,7.25
Northern Ireland,,2021-01-16,7.41
Northern Ireland,,2021-01-17,7.74
Northern Ireland,,2021-01-18,8.15
Northern Ireland,,2021-01-19,8.46
Northern Ireland,,2021-01-20,8.78
Northern Ireland,,2021-01-21,9.15
Northern Ireland,,2021-01-22,9.34
Northern Ireland,,2021-01-23,9.41
Northern Ireland,,2021-01-24,9.62
Northern Ireland,,2021-01-25,9.82
Northern Ireland,,2021-01-26,10.08
Northern Ireland,,2021-01-27,10.51
Northern Ireland,,2021-01-28,11.61
Northern Ireland,,2021-01-29,12.04
Northern Ireland,,2021-01-30,12.6
Northern Ireland,,2021-01-31,13
Northern Ireland,,2021-02-01,13.62
Northern Ireland,,2021-02-02,14.34
Northern Ireland,,2021-02-03,15.26
Northern Ireland,,2021-02-04,15.89
Northern Ireland,,2021-02-05,16.69
Northern Ireland,,2021-02-06,17.04
Northern Ireland,,2021-02-07,17.45
Northern Ireland,,2021-02-08,18.21
Northern Ireland,,2021-02-09,19.06
Northern Ireland,,2021-02-10,20.14
Northern Ireland,,2021-02-11,21.2
Northern Ireland,,2021-02-12,21.98
Northern Ireland,,2021-02-13,22.16
Northern Ireland,,2021-02-14,22.48
Northern Ireland,,2021-02-15,23.14
Northern Ireland,,2021-02-16,23.61
Northern Ireland,,2021-02-17,24.13
Northern Ireland,,2021-02-18,24.61
Northern Ireland,,2021-02-19,24.98
Northern Ireland,,2021-02-20,25.15
Northern Ireland,,2021-02-21,25.78
Northern Ireland,,2021-02-22,26.33
Northern Ireland,,2021-02-23,26.88
Northern Ireland,,2021-02-24,27.6
Northern Ireland,,2021-02-25,28.33
Northern Ireland,,2021-02-26,28.92
Northern Ireland,,2021-02-27,29.2
Northern Ireland,,2021-02-28,29.46
Northern Ireland,,2021-03-01,30.21
Northern Ireland,,2021-03-02,30.74
Northern Ireland,,2021-03-03,31.48
Northern Ireland,,2021-03-04,32.16
Northern Ireland,,2021-03-05,32.66
Northern Ireland,,2021-03-06,32.97
Northern Ireland,,2021-03-07,33.32
Northern Ireland,,2021-03-08,33.81
Northern Ireland,,2021-03-09,34.18
Northern Ireland,,2021-03-10,34.58
Northern Ireland,,2021-03-11,35.02
Northern Ireland,,2021-03-12,35.42
Northern Ireland,,2021-03-13,35.74
Northern Ireland,,2021-03-14,36.08
Northern Ireland,,2021-03-15,36.51
Northern Ireland,,2021-03-16,37.17
Northern Ireland,,2021-03-17,37.63
Northern Ireland,,2021-03-18,38.31
Northern Ireland,,2021-03-19,38.94
Northern Ireland,,2021-03-20,39.36
Northern Ireland,,2021-03-21,40.94
Northern Ireland,,2021-03-23,41.73
Northern Ireland,,2021-03-24,42.63
Northern Ireland,,2021-03-25,43.53
Northern Ireland,,2021-03-26,44.28
Northern Ireland,,2021-03-27,44.83
Northern Ireland,,2021-03-28,45.12
Northern Ireland,,2021-03-29,46.03
Northern Ireland,,2021-03-30,46.81
Northern Ireland,,2021-03-31,47.56
Northern Ireland,,2021-04-01,48.44
Northern Ireland,,2021-04-02,49.18
Northern Ireland,,2021-04-03,49.56
Northern Ireland,,2021-04-04,49.78
Northern Ireland,,2021-04-05,50.15
Northern Ireland,,2021-04-06,50.57
Northern Ireland,,2021-04-07,51.33
Northern Ireland,,2021-04-08,52.1
Northern Ireland,,2021-04-09,52.91
Northern Ireland,,2021-04-10,53.51
Northern Ireland,,2021-04-11,54.11
Northern Ireland,,2021-04-12,54.98
Northern Ireland,,2021-04-13,56.02
Northern Ireland,,2021-04-14,57.04
Northern Ireland,,2021-04-15,58.05
Northern Ireland,,2021-04-16,59.01
Northern Ireland,,2021-04-17,59.53
Northern Ireland,,2021-04-18,59.99
Northern Ireland,,2021-04-19,60.8
Northern Ireland,,2021-04-20,61.96
Northern Ireland,,2021-04-21,63.06
Northern Ireland,,2021-04-22,64.41
Northern Ireland,,2021-04-23,65.26
Northern Ireland,,2021-04-24,65.82
Northern Ireland,,2021-04-25,66.43
Northern Ireland,,2021-04-26,67.28
Northern Ireland,,2021-04-27,68.31
Northern Ireland,,2021-04-28,69.25
Northern Ireland,,2021-04-29,70.93
Northern Ireland,,2021-04-30,71.45
Northern Ireland,,2021-05-01,71.98
Northern Ireland,,2021-05-02,72.52
Northern Ireland,,2021-05-03,72.87
Northern Ireland,,2021-05-04,73.69
Northern Ireland,,2021-05-05,74.73
Northern Ireland,,2021-05-06,75.78
Northern Ireland,,2021-05-07,76.49
Northern Ireland,,2021-05-08,77.03
Northern Ireland,,2021-05-09,77.54
Northern Ireland,,2021-05-10,78.33
Northern Ireland,,2021-05-11,79.17
Northern Ireland,,2021-05-12,79.95
Northern Ireland,,2021-05-13,80.7
Northern Ireland,,2021-05-14,81.28
Northern Ireland,,2021-05-15,81.66
Northern Ireland,,2021-05-16,82.11
Northern Ireland,,2021-05-17,82.7
Northern Ireland,,2021-05-18,83.29
Northern Ireland,,2021-05-19,84
Northern Ireland,,2021-05-20,84.64
Northern Ireland,,2021-05-21,85.25
Northern Ireland,,2021-05-22,85.66
Northern Ireland,,2021-05-23,86.19
